,state,county,politics,color
175,Michigan,Ottawa,"[['GOP', 63.9, 84255], ['Dem', 33.4, 44035], ['Lib', 1.6, 2158], ['Grn', 0.5, 671], ['UST', 0.4, 542], ['NLP', 0.1, 187]]",republican
176,Michigan,Arenac,"[['Dem', 57.6, 4409], ['GOP', 38.4, 2939], ['Lib', 2.1, 164], ['UST', 0.9, 66], ['Grn', 0.5, 41], ['NLP', 0.5, 40]]",democrat
177,Michigan,Emmet,"[['GOP', 50.9, 8912], ['Dem', 45.8, 8028], ['Lib', 1.9, 325], ['Grn', 0.8, 142], ['UST', 0.5, 90], ['NLP', 0.2, 27]]",republican
178,Michigan,Clinton,"[['Dem', 52.6, 20282], ['GOP', 44.8, 17269], ['Lib', 1.6, 608], ['UST', 0.5, 196], ['Grn', 0.4, 165], ['NLP', 0.2, 67]]",democrat
179,Michigan,Kent,"[['GOP', 50.2, 146772], ['Dem', 46.6, 136306], ['Lib', 1.9, 5664], ['Grn', 0.7, 2045], ['UST', 0.4, 1291], ['NLP', 0.2, 562]]",republican
180,Michigan,Allegan,"[['GOP', 53.9, 26310], ['Dem', 42.3, 20647], ['Lib', 1.9, 924], ['UST', 0.9, 443], ['Grn', 0.6, 298], ['NLP', 0.3, 164]]",republican
181,Michigan,Clare,"[['Dem', 58.3, 7748], ['GOP', 37.8, 5015], ['Lib', 2.0, 261], ['UST', 1.0, 132], ['Grn', 0.6, 74], ['NLP', 0.4, 51]]",democrat
182,Michigan,Calhoun,"[['Dem', 54.4, 31236], ['GOP', 42.2, 24210], ['Lib', 1.8, 1022], ['UST', 0.8, 431], ['Grn', 0.6, 339], ['NLP', 0.3, 182]]",democrat
183,Michigan,Hillsdale,"[['GOP', 51.8, 9724], ['Dem', 44.1, 8287], ['Lib', 2.0, 379], ['UST', 0.9, 163], ['Grn', 0.7, 140], ['NLP', 0.4, 80]]",republican
184,Michigan,Roscommon,"[['Dem', 57.3, 7357], ['GOP', 39.5, 5071], ['Lib', 1.6, 201], ['UST', 0.8, 102], ['Grn', 0.5, 69], ['NLP', 0.3, 33]]",democrat
185,Michigan,Chippewa,"[['Dem', 55.7, 8581], ['GOP', 40.5, 6231], ['Lib', 2.1, 325], ['Grn', 0.7, 108], ['UST', 0.7, 107], ['NLP', 0.3, 42]]",democrat
186,Michigan,Lapeer,"[['Dem', 52.0, 22060], ['GOP', 44.3, 18788], ['Lib', 2.0, 845], ['UST', 0.8, 333], ['Grn', 0.6, 248], ['NLP', 0.3, 138]]",democrat
187,Michigan,Tuscola,"[['Dem', 54.4, 14205], ['GOP', 41.6, 10868], ['Lib', 1.8, 472], ['UST', 1.0, 266], ['Grn', 0.8, 198], ['NLP', 0.4, 100]]",democrat
188,Michigan,Dickinson,"[['Dem', 49.4, 6180], ['GOP', 47.4, 5928], ['Lib', 1.5, 192], ['UST', 0.8, 105], ['Grn', 0.5, 60], ['NLP', 0.4, 46]]",democrat
189,Michigan,Jackson,"[['Dem', 52.4, 35730], ['GOP', 44.2, 30157], ['Lib', 1.9, 1301], ['UST', 0.7, 461], ['Grn', 0.6, 408], ['NLP', 0.3, 184]]",democrat
190,Michigan,Oakland,"[['Dem', 57.5, 367082], ['GOP', 39.4, 252009], ['Lib', 2.0, 12531], ['Grn', 0.6, 3682], ['UST', 0.4, 2440], ['NLP', 0.2, 1160]]",democrat
191,Michigan,Crawford,"[['Dem', 53.0, 3555], ['GOP', 43.2, 2902], ['Lib', 1.7, 117], ['UST', 1.0, 69], ['NLP', 0.5, 36], ['Grn', 0.5, 33]]",democrat
192,Michigan,Oceana,"[['GOP', 48.7, 5520], ['Dem', 48.2, 5469], ['Lib', 1.4, 154], ['UST', 0.8, 92], ['Grn', 0.6, 69], ['NLP', 0.3, 38]]",republican
193,Michigan,Ontonagon,"[['Dem', 56.6, 1955], ['GOP', 40.5, 1399], ['Lib', 1.3, 46], ['Grn', 0.6, 22], ['UST', 0.6, 22], ['NLP', 0.3, 12]]",democrat
194,Michigan,Marquette,"[['Dem', 63.8, 20285], ['GOP', 33.1, 10512], ['Lib', 1.8, 566], ['Grn', 0.8, 247], ['UST', 0.4, 126], ['NLP', 0.2, 67]]",democrat
195,Michigan,Cass,"[['GOP', 53.2, 11674], ['Dem', 42.9, 9422], ['Lib', 1.8, 390], ['UST', 0.9, 198], ['Grn', 0.7, 154], ['NLP', 0.5, 102]]",republican
196,Michigan,Gladwin,"[['Dem', 57.0, 7046], ['GOP', 39.7, 4909], ['Lib', 1.7, 212], ['UST', 0.8, 95], ['Grn', 0.4, 55], ['NLP', 0.3, 38]]",democrat
197,Michigan,Baraga,"[['Dem', 56.3, 1929], ['GOP', 40.6, 1392], ['Lib', 1.5, 53], ['UST', 0.8, 27], ['Grn', 0.6, 22], ['NLP', 0.2, 6]]",democrat
198,Michigan,Mason,"[['Dem', 50.9, 7356], ['GOP', 46.3, 6689], ['Lib', 1.3, 184], ['Grn', 0.7, 97], ['UST', 0.6, 90], ['NLP', 0.2, 35]]",democrat
199,Michigan,Montcalm,"[['Dem', 51.0, 12837], ['GOP', 45.3, 11394], ['Lib', 1.9, 475], ['UST', 0.9, 228], ['Grn', 0.6, 143], ['NLP', 0.3, 77]]",democrat
200,Michigan,Cheboygan,"[['Dem', 52.3, 6870], ['GOP', 44.3, 5824], ['Lib', 1.8, 235], ['UST', 0.8, 104], ['Grn', 0.6, 75], ['NLP', 0.2, 30]]",democrat
201,Michigan,Huron,"[['Dem', 60.1, 9173], ['GOP', 37.4, 5702], ['Lib', 1.1, 173], ['UST', 0.6, 92], ['Grn', 0.4, 64], ['NLP', 0.3, 50]]",democrat
202,Michigan,Montmorency,"[['Dem', 50.3, 2510], ['GOP', 45.7, 2284], ['Lib', 1.9, 94], ['UST', 1.2, 61], ['Grn', 0.5, 25], ['NLP', 0.4, 20]]",democrat
203,Michigan,Saginaw,"[['Dem', 62.2, 59910], ['GOP', 35.2, 33912], ['Lib', 1.4, 1393], ['UST', 0.5, 438], ['Grn', 0.4, 432], ['NLP', 0.2, 239]]",democrat
204,Michigan,Lenawee,"[['Dem', 52.2, 22801], ['GOP', 43.7, 19081], ['Lib', 2.4, 1032], ['UST', 0.7, 317], ['Grn', 0.6, 282], ['NLP', 0.3, 139]]",democrat
205,Michigan,Luce,"[['Dem', 51.2, 1250], ['GOP', 45.7, 1116], ['Lib', 1.5, 37], ['UST', 0.9, 23], ['Grn', 0.5, 12], ['NLP', 0.2, 4]]",democrat
206,Michigan,Manistee,"[['Dem', 56.8, 7093], ['GOP', 39.9, 4986], ['Lib', 1.5, 189], ['Grn', 0.7, 93], ['UST', 0.6, 78], ['NLP', 0.4, 45]]",democrat
207,Michigan,Gratiot,"[['Dem', 56.8, 8977], ['GOP', 40.1, 6336], ['Lib', 1.5, 242], ['UST', 0.7, 110], ['Grn', 0.6, 93], ['NLP', 0.2, 35]]",democrat
208,Michigan,Muskegon,"[['Dem', 60.4, 45419], ['GOP', 36.3, 27253], ['Lib', 1.7, 1260], ['Grn', 0.7, 518], ['UST', 0.7, 513], ['NLP', 0.2, 187]]",democrat
209,Michigan,Mecosta,"[['Dem', 50.6, 8469], ['GOP', 45.8, 7669], ['Lib', 1.8, 293], ['UST', 0.9, 148], ['Grn', 0.5, 88], ['NLP', 0.4, 60]]",democrat
210,Michigan,Eaton,"[['Dem', 56.3, 30401], ['GOP', 40.3, 21759], ['Lib', 1.8, 959], ['Grn', 0.7, 372], ['UST', 0.7, 360], ['NLP', 0.3, 148]]",democrat
211,Michigan,Macomb,"[['Dem', 59.8, 236053], ['GOP', 37.0, 146089], ['Lib', 2.0, 7750], ['UST', 0.6, 2278], ['Grn', 0.5, 2019], ['NLP', 0.2, 843]]",democrat
212,Michigan,Otsego,"[['GOP', 50.0, 5846], ['Dem', 46.3, 5418], ['Lib', 2.0, 231], ['UST', 0.7, 87], ['Grn', 0.7, 78], ['NLP', 0.3, 39]]",republican
213,Michigan,Missaukee,"[['GOP', 57.5, 3991], ['Dem', 39.6, 2748], ['Lib', 1.1, 76], ['UST', 0.8, 57], ['Grn', 0.6, 40], ['NLP', 0.5, 32]]",republican
214,Michigan,Livingston,"[['GOP', 53.2, 51252], ['Dem', 43.3, 41703], ['Lib', 2.3, 2209], ['UST', 0.5, 509], ['Grn', 0.5, 501], ['NLP', 0.2, 162]]",republican
215,Indiana,White,"[['GOP', 46.3, 4526], ['Dem', 43.8, 4289], ['Lib', 9.9, 968]]",republican
216,Indiana,Posey,"[['GOP', 48.7, 5895], ['Dem', 46.3, 5603], ['Lib', 5.1, 613]]",republican
217,Indiana,Henry,"[['Dem', 47.6, 8914], ['GOP', 42.7, 7998], ['Lib', 9.7, 1816]]",democrat
218,Indiana,Montgomery,"[['GOP', 53.8, 7574], ['Dem', 36.2, 5098], ['Lib', 9.9, 1398]]",republican
219,Indiana,Steuben,"[['GOP', 52.4, 7050], ['Dem', 40.4, 5439], ['Lib', 7.2, 976]]",republican
220,Indiana,Floyd,"[['Dem', 47.8, 16593], ['GOP', 47.7, 16560], ['Lib', 4.5, 1552]]",democrat
221,Indiana,Blackford,"[['Dem', 47.8, 2228], ['GOP', 44.1, 2058], ['Lib', 8.1, 379]]",democrat
222,Indiana,Knox,"[['GOP', 47.5, 6959], ['Dem', 46.9, 6873], ['Lib', 5.7, 829]]",republican
223,Indiana,Monroe,"[['Dem', 61.7, 24409], ['GOP', 31.5, 12482], ['Lib', 6.8, 2684]]",democrat
224,Indiana,Vanderburgh,"[['Dem', 49.5, 35369], ['GOP', 46.0, 32870], ['Lib', 4.4, 3159]]",democrat
225,Indiana,Hamilton,"[['GOP', 54.1, 72580], ['Dem', 39.5, 52923], ['Lib', 6.4, 8580]]",republican
226,Indiana,Adams,"[['GOP', 57.9, 7425], ['Dem', 35.9, 4607], ['Lib', 6.1, 784]]",republican
227,Indiana,Tippecanoe,"[['Dem', 52.0, 29116], ['GOP', 41.2, 23086], ['Lib', 6.9, 3844]]",democrat
228,Indiana,Elkhart,"[['GOP', 53.4, 35832], ['Dem', 42.0, 28205], ['Lib', 4.6, 3099]]",republican
229,Indiana,Boone,"[['GOP', 54.9, 15006], ['Dem', 37.5, 10249], ['Lib', 7.6, 2065]]",republican
230,Indiana,Hendricks,"[['GOP', 54.6, 35539], ['Dem', 38.7, 25196], ['Lib', 6.7, 4378]]",republican
231,Indiana,Pike,"[['GOP', 47.9, 2781], ['Dem', 46.1, 2676], ['Lib', 6.0, 346]]",republican
232,Indiana,Wayne,"[['Dem', 46.5, 11746], ['GOP', 45.6, 11525], ['Lib', 7.9, 1998]]",democrat
233,Indiana,Warren,"[['GOP', 50.3, 1887], ['Dem', 43.0, 1615], ['Lib', 6.7, 252]]",republican
234,Indiana,Spencer,"[['Dem', 48.7, 4650], ['GOP', 46.6, 4451], ['Lib', 4.7, 444]]",democrat
235,Indiana,Franklin,"[['GOP', 60.6, 6189], ['Dem', 34.4, 3511], ['Lib', 5.0, 509]]",republican
236,Indiana,Vermillion,"[['Dem', 54.5, 3543], ['GOP', 38.3, 2490], ['Lib', 7.2, 468]]",democrat
237,Indiana,Crawford,"[['Dem', 50.5, 2253], ['GOP', 44.8, 1999], ['Lib', 4.7, 212]]",democrat
238,Indiana,Jay,"[['GOP', 47.9, 3531], ['Dem', 44.7, 3295], ['Lib', 7.3, 540]]",republican
239,Indiana,Clinton,"[['GOP', 50.9, 4937], ['Dem', 40.5, 3930], ['Lib', 8.6, 832]]",republican
240,Indiana,Perry,"[['Dem', 61.1, 4720], ['GOP', 34.4, 2660], ['Lib', 4.4, 342]]",democrat
241,Indiana,Sullivan,"[['Dem', 51.0, 4134], ['GOP', 43.1, 3491], ['Lib', 5.9, 481]]",democrat
242,Indiana,Clay,"[['GOP', 50.4, 5168], ['Dem', 42.4, 4346], ['Lib', 7.1, 730]]",republican
243,Indiana,Decatur,"[['GOP', 55.1, 5302], ['Dem', 36.2, 3478], ['Lib', 8.7, 840]]",republican
244,Indiana,Ohio,"[['GOP', 55.7, 1534], ['Dem', 40.4, 1114], ['Lib', 3.9, 108]]",republican
245,Indiana,Vigo,"[['Dem', 57.2, 22337], ['GOP', 36.4, 14233], ['Lib', 6.4, 2501]]",democrat
246,Indiana,Johnson,"[['GOP', 55.2, 31196], ['Dem', 37.3, 21056], ['Lib', 7.5, 4258]]",republican
247,Indiana,Fulton,"[['GOP', 50.8, 4121], ['Dem', 43.9, 3555], ['Lib', 5.3, 430]]",republican
248,Indiana,LaPorte,"[['Dem', 62.8, 26759], ['GOP', 32.9, 14029], ['Lib', 4.3, 1830]]",democrat
249,Indiana,Randolph,"[['GOP', 49.2, 4650], ['Dem', 43.1, 4072], ['Lib', 7.6, 722]]",republican
250,Indiana,Brown,"[['GOP', 46.8, 3543], ['Dem', 45.9, 3474], ['Lib', 7.2, 547]]",republican
251,Indiana,Union,"[['GOP', 57.4, 1732], ['Dem', 36.4, 1098], ['Lib', 6.1, 185]]",republican
252,Indiana,Cass,"[['GOP', 47.0, 6613], ['Dem', 44.9, 6315], ['Lib', 8.1, 1133]]",republican
253,Indiana,Wabash,"[['GOP', 58.2, 7193], ['Dem', 35.6, 4405], ['Lib', 6.2, 763]]",republican
254,Indiana,LaGrange,"[['GOP', 57.4, 5290], ['Dem', 35.8, 3298], ['Lib', 6.8, 626]]",republican
255,Indiana,Kosciusko,"[['GOP', 66.9, 19905], ['Dem', 27.7, 8236], ['Lib', 5.4, 1598]]",republican
256,Indiana,Lake,"[['Dem', 69.3, 126663], ['GOP', 28.5, 52045], ['Lib', 2.2, 4104]]",democrat
257,Indiana,Marshall,"[['GOP', 50.6, 8930], ['Dem', 44.6, 7866], ['Lib', 4.7, 836]]",republican
258,Indiana,Scott,"[['Dem', 53.2, 4552], ['GOP', 41.9, 3589], ['Lib', 4.9, 422]]",democrat
259,Indiana,DeKalb,"[['GOP', 55.4, 8793], ['Dem', 38.1, 6058], ['Lib', 6.5, 1033]]",republican
260,Indiana,Huntington,"[['GOP', 59.7, 9077], ['Dem', 34.0, 5166], ['Lib', 6.3, 963]]",republican
261,Indiana,Lawrence,"[['GOP', 53.4, 9365], ['Dem', 40.0, 7008], ['Lib', 6.6, 1152]]",republican
262,Indiana,Warrick,"[['GOP', 51.6, 12523], ['Dem', 43.5, 10567], ['Lib', 4.9, 1198]]",republican
263,Indiana,Morgan,"[['GOP', 56.9, 15863], ['Dem', 35.0, 9775], ['Lib', 8.1, 2254]]",republican
264,Indiana,Parke,"[['GOP', 49.5, 3166], ['Dem', 41.9, 2682], ['Lib', 8.6, 552]]",republican
265,Indiana,Fountain,"[['GOP', 50.9, 3537], ['Dem', 39.4, 2734], ['Lib', 9.7, 672]]",republican
266,Indiana,Dubois,"[['GOP', 50.6, 9143], ['Dem', 44.6, 8054], ['Lib', 4.8, 861]]",republican
267,Indiana,Harrison,"[['GOP', 51.4, 8994], ['Dem', 44.3, 7762], ['Lib', 4.3, 759]]",republican
268,Indiana,Starke,"[['Dem', 52.5, 4484], ['GOP', 42.2, 3607], ['Lib', 5.2, 447]]",democrat
269,Indiana,Hancock,"[['GOP', 54.5, 17595], ['Dem', 36.1, 11659], ['Lib', 9.5, 3055]]",republican
270,Indiana,Greene,"[['GOP', 50.7, 6494], ['Dem', 42.7, 5480], ['Lib', 6.6, 845]]",republican
271,Indiana,Wells,"[['GOP', 63.3, 7455], ['Dem', 31.1, 3666], ['Lib', 5.6, 663]]",republican
272,Indiana,Porter,"[['Dem', 58.3, 41748], ['GOP', 38.2, 27302], ['Lib', 3.5, 2511]]",democrat
273,Indiana,Carroll,"[['GOP', 50.5, 3911], ['Dem', 41.2, 3190], ['Lib', 8.2, 636]]",republican
274,Indiana,Jennings,"[['GOP', 49.0, 4934], ['Dem', 44.1, 4435], ['Lib', 6.9, 696]]",republican
275,Indiana,Dearborn,"[['GOP', 61.9, 13419], ['Dem', 33.7, 7312], ['Lib', 4.4, 956]]",republican
276,Indiana,Tipton,"[['GOP', 49.1, 3533], ['Dem', 41.7, 3001], ['Lib', 9.2, 664]]",republican
277,Indiana,Jasper,"[['GOP', 53.4, 6673], ['Dem', 42.7, 5335], ['Lib', 3.8, 480]]",republican
278,Indiana,Putnam,"[['GOP', 52.4, 6838], ['Dem', 39.8, 5193], ['Lib', 7.7, 1008]]",republican
279,Indiana,Switzerland,"[['GOP', 48.0, 1581], ['Dem', 46.6, 1536], ['Lib', 5.3, 176]]",republican
280,Indiana,St. Joseph,"[['Dem', 59.7, 65688], ['GOP', 36.7, 40414], ['Lib', 3.6, 4006]]",democrat
281,Indiana,Shelby,"[['GOP', 51.1, 8077], ['Dem', 39.7, 6280], ['Lib', 9.2, 1458]]",republican
282,Indiana,Orange,"[['GOP', 52.2, 3957], ['Dem', 42.7, 3242], ['Lib', 5.1, 385]]",republican
283,Indiana,Fayette,"[['Dem', 47.9, 3856], ['GOP', 43.5, 3498], ['Lib', 8.6, 694]]",democrat
284,Indiana,Gibson,"[['GOP', 51.7, 7562], ['Dem', 43.3, 6339], ['Lib', 5.0, 728]]",republican
285,Indiana,Delaware,"[['Dem', 56.5, 24502], ['GOP', 36.4, 15783], ['Lib', 7.0, 3048]]",democrat
286,Indiana,Ripley,"[['GOP', 59.5, 6394], ['Dem', 35.5, 3818], ['Lib', 4.9, 529]]",republican
287,Indiana,Miami,"[['GOP', 50.9, 6352], ['Dem', 39.4, 4925], ['Lib', 9.7, 1209]]",republican
288,Indiana,Jackson,"[['GOP', 50.4, 8292], ['Dem', 42.8, 7045], ['Lib', 6.7, 1108]]",republican
289,Indiana,Newton,"[['GOP', 48.8, 2719], ['Dem', 46.5, 2588], ['Lib', 4.7, 264]]",republican
290,Indiana,Martin,"[['GOP', 55.9, 2606], ['Dem', 38.5, 1796], ['Lib', 5.6, 260]]",republican
291,Indiana,Clark,"[['Dem', 49.3, 22743], ['GOP', 45.8, 21101], ['Lib', 4.9, 2259]]",democrat
292,Indiana,Daviess,"[['GOP', 61.8, 6088], ['Dem', 33.5, 3295], ['Lib', 4.7, 463]]",republican
293,Indiana,Grant,"[['GOP', 50.4, 12546], ['Dem', 43.4, 10789], ['Lib', 6.2, 1544]]",republican
294,Indiana,Pulaski,"[['GOP', 50.4, 2640], ['Dem', 43.6, 2284], ['Lib', 6.0, 313]]",republican
295,Indiana,Marion,"[['Dem', 64.1, 227001], ['GOP', 30.1, 106603], ['Lib', 5.9, 20739]]",democrat
296,Indiana,Howard,"[['Dem', 49.0, 17622], ['GOP', 43.6, 15703], ['Lib', 7.4, 2673]]",democrat
297,Indiana,Washington,"[['GOP', 51.8, 5512], ['Dem', 42.9, 4570], ['Lib', 5.3, 563]]",republican
298,Indiana,Whitley,"[['GOP', 58.4, 8583], ['Dem', 35.1, 5157], ['Lib', 6.5, 955]]",republican
299,Indiana,Madison,"[['Dem', 52.5, 27179], ['GOP', 39.4, 20412], ['Lib', 8.0, 4162]]",democrat
300,Indiana,Rush,"[['GOP', 49.5, 3392], ['Dem', 39.8, 2729], ['Lib', 10.7, 736]]",republican
301,Indiana,Jefferson,"[['Dem', 49.5, 6104], ['GOP', 45.6, 5624], ['Lib', 4.9, 610]]",democrat
302,Indiana,Benton,"[['Dem', 47.7, 1916], ['GOP', 44.8, 1798], ['Lib', 7.5, 303]]",democrat
303,Indiana,Owen,"[['GOP', 50.5, 4033], ['Dem', 41.0, 3270], ['Lib', 8.5, 678]]",republican
304,Indiana,Allen,"[['GOP', 49.9, 71510], ['Dem', 45.3, 64866], ['Lib', 4.8, 6924]]",republican
305,Indiana,Bartholomew,"[['GOP', 50.3, 14430], ['Dem', 42.5, 12211], ['Lib', 7.2, 2075]]",republican
306,Indiana,Noble,"[['GOP', 56.3, 8946], ['Dem', 37.4, 5939], ['Lib', 6.3, 1005]]",republican
307,Delaware,Kent,"[['Dem', 61.5, 40739], ['GOP', 34.0, 22561], ['IPD', 3.8, 2522], ['Grn', 0.7, 457]]",democrat
308,Delaware,New Castle,"[['Dem', 73.0, 177218], ['GOP', 23.3, 56663], ['IPD', 2.8, 6874], ['Grn', 0.8, 2051]]",democrat
309,Delaware,Sussex,"[['Dem', 52.4, 47417], ['GOP', 40.3, 36470], ['IPD', 6.5, 5904], ['Grn', 0.8, 683]]",democrat
310,Texas,McMullen,"[['GOP', 82.7, 363], ['Dem', 14.6, 64], ['Lib', 1.8, 8], ['Grn', 0.9, 4]]",republican
311,Texas,Houston,"[['GOP', 69.6, 5538], ['Dem', 28.8, 2294], ['Lib', 1.1, 88], ['Grn', 0.5, 41]]",republican
312,Texas,Lynn,"[['GOP', 72.5, 1309], ['Dem', 25.7, 464], ['Lib', 1.3, 24], ['Grn', 0.4, 8]]",republican
313,Texas,Gaines,"[['GOP', 84.1, 3312], ['Dem', 13.9, 546], ['Lib', 1.4, 56], ['Grn', 0.7, 26]]",republican
314,Texas,Wood,"[['GOP', 78.1, 13544], ['Dem', 20.2, 3497], ['Lib', 1.3, 227], ['Grn', 0.4, 72]]",republican
315,Texas,Montgomery,"[['GOP', 78.6, 135134], ['Dem', 18.9, 32556], ['Lib', 1.7, 3007], ['Grn', 0.7, 1182]]",republican
316,Texas,Throckmorton,"[['GOP', 79.8, 603], ['Dem', 17.2, 130], ['Lib', 2.2, 17], ['Grn', 0.8, 6]]",republican
317,Texas,Kleberg,"[['Dem', 49.7, 4309], ['GOP', 47.7, 4134], ['Lib', 1.8, 154], ['Grn', 0.9, 76]]",democrat
318,Texas,Tom Green,"[['GOP', 71.6, 25806], ['Dem', 25.0, 8993], ['Lib', 2.6, 936], ['Grn', 0.8, 298]]",republican
319,Texas,San Saba,"[['GOP', 83.3, 1833], ['Dem', 14.8, 326], ['Lib', 1.5, 32], ['Grn', 0.4, 9]]",republican
320,Texas,Duval,"[['Dem', 74.7, 3078], ['GOP', 22.9, 945], ['Grn', 1.4, 56], ['Lib', 1.0, 43]]",democrat
321,Texas,Fannin,"[['GOP', 71.4, 7586], ['Dem', 25.4, 2697], ['Lib', 2.1, 223], ['Grn', 1.1, 117]]",republican
322,Texas,Knox,"[['GOP', 71.5, 1046], ['Dem', 25.4, 372], ['Lib', 2.2, 32], ['Grn', 0.8, 12]]",republican
323,Texas,Ward,"[['GOP', 71.6, 2262], ['Dem', 25.3, 800], ['Lib', 1.8, 58], ['Grn', 1.2, 39]]",republican
324,Texas,Chambers,"[['GOP', 78.8, 11300], ['Dem', 19.1, 2738], ['Lib', 1.5, 221], ['Grn', 0.6, 83]]",republican
325,Texas,Bandera,"[['GOP', 76.7, 7187], ['Dem', 19.5, 1829], ['Lib', 2.4, 228], ['Grn', 1.4, 127]]",republican
326,Texas,Burleson,"[['GOP', 70.9, 4549], ['Dem', 27.4, 1758], ['Lib', 1.2, 76], ['Grn', 0.5, 35]]",republican
327,Texas,Bailey,"[['GOP', 74.6, 1325], ['Dem', 23.7, 421], ['Lib', 1.2, 22], ['Grn', 0.5, 8]]",republican
328,Texas,Hutchinson,"[['GOP', 77.1, 6576], ['Dem', 20.6, 1754], ['Lib', 1.8, 157], ['Grn', 0.5, 45]]",republican
329,Texas,Dallas,"[['Dem', 55.7, 387190], ['GOP', 41.7, 289810], ['Lib', 1.9, 13215], ['Grn', 0.7, 4638]]",democrat
330,Texas,Bee,"[['GOP', 54.8, 4157], ['Dem', 42.7, 3234], ['Lib', 1.8, 134], ['Grn', 0.7, 55]]",republican
331,Texas,San Jacinto,"[['GOP', 69.8, 6543], ['Dem', 27.7, 2597], ['Lib', 1.6, 152], ['Grn', 0.9, 84]]",republican
332,Texas,Camp,"[['GOP', 61.7, 2640], ['Dem', 36.6, 1567], ['Lib', 1.4, 58], ['Grn', 0.4, 16]]",republican
333,Texas,Hardeman,"[['GOP', 71.7, 1013], ['Dem', 24.9, 352], ['Lib', 2.3, 32], ['Grn', 1.1, 15]]",republican
334,Texas,Wilbarger,"[['GOP', 70.1, 2708], ['Dem', 27.1, 1047], ['Lib', 1.7, 67], ['Grn', 1.0, 40]]",republican
335,Texas,McLennan,"[['GOP', 63.7, 47059], ['Dem', 34.0, 25099], ['Lib', 1.8, 1302], ['Grn', 0.6, 418]]",republican
336,Texas,Brewster,"[['GOP', 50.1, 1874], ['Dem', 43.4, 1624], ['Lib', 4.6, 173], ['Grn', 1.9, 70]]",republican
337,Texas,Anderson,"[['GOP', 71.8, 11465], ['Dem', 25.9, 4140], ['Lib', 1.6, 263], ['Grn', 0.6, 103]]",republican
338,Texas,Guadalupe,"[['GOP', 65.6, 31514], ['Dem', 30.8, 14806], ['Lib', 2.7, 1277], ['Grn', 0.9, 437]]",republican
339,Texas,Titus,"[['GOP', 62.3, 5381], ['Dem', 35.7, 3080], ['Lib', 1.4, 121], ['Grn', 0.6, 55]]",republican
340,Texas,Wharton,"[['GOP', 67.6, 9348], ['Dem', 30.7, 4245], ['Lib', 1.1, 159], ['Grn', 0.6, 79]]",republican
341,Texas,La Salle,"[['Dem', 55.8, 853], ['GOP', 42.2, 645], ['Lib', 1.2, 19], ['Grn', 0.8, 12]]",democrat
342,Texas,Eastland,"[['GOP', 80.5, 5187], ['Dem', 16.5, 1065], ['Lib', 2.1, 138], ['Grn', 0.9, 57]]",republican
343,Texas,San Patricio,"[['GOP', 58.8, 11542], ['Dem', 38.6, 7575], ['Lib', 1.8, 354], ['Grn', 0.8, 160]]",republican
344,Texas,Shackelford,"[['GOP', 86.9, 1162], ['Dem', 11.4, 152], ['Lib', 1.1, 15], ['Grn', 0.6, 8]]",republican
345,Texas,Edwards,"[['GOP', 76.1, 623], ['Dem', 21.0, 172], ['Lib', 2.1, 17], ['Grn', 0.9, 7]]",republican
346,Texas,Victoria,"[['GOP', 66.9, 18719], ['Dem', 30.4, 8519], ['Lib', 2.0, 561], ['Grn', 0.7, 199]]",republican
347,Texas,Hill,"[['GOP', 73.2, 8693], ['Dem', 24.4, 2895], ['Lib', 1.8, 208], ['Grn', 0.7, 83]]",republican
348,Texas,Castro,"[['GOP', 68.9, 1379], ['Dem', 29.1, 582], ['Lib', 1.5, 31], ['Grn', 0.5, 10]]",republican
349,Texas,Roberts,"[['GOP', 91.4, 391], ['Dem', 6.1, 26], ['Lib', 2.1, 9], ['Grn', 0.5, 2]]",republican
350,Texas,Gonzales,"[['GOP', 67.4, 3935], ['Dem', 30.1, 1756], ['Lib', 1.5, 89], ['Grn', 1.0, 56]]",republican
351,Texas,Atascosa,"[['GOP', 57.7, 7140], ['Dem', 39.4, 4877], ['Lib', 1.9, 237], ['Grn', 1.0, 121]]",republican
352,Texas,Travis,"[['Dem', 59.0, 224070], ['GOP', 35.1, 133354], ['Lib', 4.3, 16329], ['Grn', 1.5, 5868]]",democrat
353,Texas,Kent,"[['GOP', 75.1, 286], ['Dem', 22.3, 85], ['Lib', 2.1, 8], ['Grn', 0.5, 2]]",republican
354,Texas,Smith,"[['GOP', 71.1, 59580], ['Dem', 27.2, 22764], ['Lib', 1.2, 1029], ['Grn', 0.5, 382]]",republican
355,Texas,Williamson,"[['GOP', 57.3, 91949], ['Dem', 37.5, 60223], ['Lib', 4.1, 6565], ['Grn', 1.1, 1744]]",republican
356,Texas,Jeff Davis,"[['GOP', 58.1, 657], ['Dem', 36.9, 417], ['Lib', 3.0, 34], ['Grn', 1.9, 22]]",republican
357,Texas,Zapata,"[['Dem', 61.9, 1982], ['GOP', 34.3, 1100], ['Lib', 2.2, 69], ['Grn', 1.7, 53]]",democrat
358,Texas,Johnson,"[['GOP', 73.6, 36113], ['Dem', 21.9, 10728], ['Grn', 2.3, 1112], ['Lib', 2.3, 1112]]",republican
359,Texas,Rains,"[['GOP', 76.1, 3055], ['Dem', 21.2, 852], ['Lib', 1.9, 75], ['Grn', 0.9, 35]]",republican
